CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Cluster
14710.0,14,139,606.13,4,4,2,10,1
14711.0,10,359,2838.2,4,4,4,12,1
14712.0,29,25,917.07,3,2,3,8,1
14713.0,9,341,2664.2599999999998,4,4,4,12,1
14714.0,24,10,160.19,3,1,1,5,1
14715.0,25,71,867.38,3,3,3,9,1
14716.0,43,55,329.68,3,3,2,8,1
14719.0,2,238,1592.18,4,4,3,11,1
14720.0,6,37,663.81,4,2,3,9,1
14722.0,147,29,187.92000000000002,1,2,1,4,2
14723.0,10,278,1158.3,4,4,3,11,1
14725.0,25,52,718.08,3,3,3,9,1
14727.0,274,10,268.58,1,1,1,3,3
14729.0,374,71,313.49,1,3,2,6,3
14730.0,1,501,2005.06,4,4,4,12,1
14731.0,47,45,380.02,3,3,2,8,1
14732.0,8,149,2686.34,4,4,4,12,1
14733.0,9,216,9451.54,4,4,4,12,1
14735.0,4,205,5807.6900000000005,4,4,4,12,1
14737.0,4,17,1164.55,4,1,3,8,1
14738.0,39,56,1289.94,3,3,3,9,1
14739.0,2,61,3899.1,4,3,4,11,1
14740.0,191,93,1423.21,1,3,3,7,2
14741.0,12,59,1400.34,4,3,3,10,1
14744.0,16,28,1088.53,4,2,3,9,1
14745.0,113,70,1167.16,2,3,3,8,4
14747.0,248,19,294.3,1,2,2,5,3
14748.0,29,92,1311.79,3,3,3,9,1
14752.0,44,5,389.64,3,1,2,6,1
14753.0,87,30,563.15,2,2,2,6,4
14754.0,45,41,638.05,3,2,2,7,1
14755.0,10,237,4965.38,4,4,4,12,1
14756.0,15,38,738.96,4,2,3,9,1
14757.0,75,19,420.5,2,2,2,6,4
14758.0,145,71,1484.06,1,3,3,7,2
14759.0,5,102,1625.97,4,3,4,11,1
14760.0,294,7,53.8,1,1,1,3,3
14761.0,59,11,255.9,2,1,1,4,4
14762.0,264,21,300.52,1,2,2,5,3
14764.0,44,7,250.55,3,1,1,5,1
14765.0,29,39,254.11,3,2,1,6,1
14766.0,8,137,2423.07,4,4,4,12,1
14768.0,17,6,139.5,4,1,1,6,1
14769.0,3,1094,10641.6,4,4,4,12,1
14770.0,232,52,876.42,1,3,3,7,2
14772.0,112,9,139.26,2,1,1,4,4
14775.0,58,60,1011.9,2,3,3,8,4
14776.0,51,134,2195.58,2,4,4,10,4
14777.0,4,3,-17.45,4,1,1,6,1
14778.0,127,35,730.86,2,2,3,7,4
14779.0,281,41,386.15,1,2,2,5,3
14780.0,55,27,447.68,2,2,2,6,4
14782.0,320,6,200.10000000000002,1,1,1,3,3
14784.0,26,15,289.99,3,1,1,5,1
14785.0,10,3,77.4,4,1,1,6,1
14788.0,7,30,679.4399999999999,4,2,3,9,1
14789.0,29,6,197.64,3,1,1,5,1
14790.0,17,46,745.06,4,3,3,10,1
14792.0,64,4,0.0,2,1,1,4,4
14793.0,4,15,214.14,4,1,1,6,1
14794.0,3,82,1272.11,4,3,3,10,1
14795.0,166,6,131.45000000000002,1,1,1,3,2
14796.0,1,1165,7839.51,4,4,4,12,1
14798.0,53,12,173.74,2,1,1,4,4
14799.0,51,13,157.7,2,1,1,4,4
14800.0,48,392,4236.34,3,4,4,11,1
14801.0,61,59,193.14,2,3,1,6,4
14803.0,162,44,845.55,1,3,3,7,2
14804.0,9,12,353.27,4,1,2,7,1
14805.0,15,47,554.65,4,3,2,9,1
14806.0,75,11,193.39000000000001,2,1,1,4,4
14808.0,40,256,2175.37,3,4,4,11,1
14810.0,41,255,2087.88,3,4,4,11,1
14813.0,370,30,155.43,1,2,1,4,3
14815.0,37,53,778.5,3,3,3,9,1
14816.0,197,4,271.85,1,1,1,3,2
14817.0,200,63,1110.34,1,3,3,7,2
14818.0,74,48,657.8,2,3,3,8,4
14819.0,64,13,272.07,2,1,1,4,4
14820.0,21,29,507.29,3,2,2,7,1
14821.0,367,2,48.800000000000004,1,1,1,3,3
14823.0,180,70,321.43,1,3,2,6,2
14824.0,10,29,1127.71,4,2,3,9,1
14825.0,4,121,2226.91,4,4,4,12,1
14828.0,197,17,2139.76,1,1,4,6,2
14829.0,29,45,644.65,3,3,2,8,1
14830.0,53,40,197.13,2,2,1,5,4
14834.0,18,70,1698.35,3,3,4,10,1
14836.0,10,6,102.44999999999999,4,1,1,6,1
14837.0,90,110,1641.2,2,4,4,10,4
14840.0,268,4,62.85,1,1,1,3,3
14841.0,53,138,3295.76,2,4,4,10,4
14842.0,35,158,2456.8,3,4,4,11,1
14844.0,64,130,3189.81,2,4,4,10,4
14847.0,149,13,309.4,1,1,2,4,2
14849.0,22,392,7904.28,3,4,4,11,1
14850.0,312,22,278.15,1,2,1,4,3
14851.0,23,28,511.35,3,2,2,7,1
14852.0,58,143,2836.69,2,4,4,10,4
14853.0,9,10,463.05,4,1,2,7,1
14854.0,78,131,2749.89,2,4,4,10,4
14855.0,119,20,645.65,2,2,2,6,4
14856.0,36,66,1311.3799999999999,3,3,3,9,1
14857.0,60,61,1165.65,2,3,3,8,4
14859.0,13,59,1352.04,4,3,3,10,1
14860.0,9,12,168.62,4,1,1,6,1
14861.0,52,6,125.79,2,1,1,4,4
14862.0,26,48,841.1999999999999,3,3,3,9,1
14863.0,29,11,266.76,3,1,1,5,1
14865.0,7,4,52.2,4,1,1,6,1
14866.0,11,103,14197.45,4,4,4,12,1
14867.0,186,37,701.33,1,2,3,6,2
14868.0,3,147,2939.64,4,4,4,12,1
14869.0,4,72,721.95,4,3,3,10,1
14870.0,262,13,327.25,1,1,2,4,3
14871.0,3,98,522.38,4,3,2,9,1
14873.0,210,28,519.68,1,2,2,5,2
14875.0,9,50,1448.72,4,3,3,10,1
14878.0,13,124,1485.54,4,4,3,11,1
14880.0,77,47,706.19,2,3,3,8,4
14881.0,20,17,255.4,3,1,1,5,1
14882.0,27,11,589.7,3,1,2,6,1
14883.0,19,54,756.64,3,3,3,9,1
14885.0,132,15,765.3199999999999,2,1,3,6,4
14886.0,253,18,364.8,1,2,2,5,3
14887.0,79,6,1862.0,2,1,4,7,4
14888.0,207,20,369.2,1,2,2,5,2
14889.0,336,10,135.9,1,1,1,3,3
14890.0,254,7,125.65,1,1,1,3,3
14891.0,148,33,554.38,1,2,2,5,2
14893.0,10,73,1237.8500000000001,4,3,3,10,1
14894.0,85,23,655.75,2,2,3,7,4
14895.0,8,506,11020.26,4,4,4,12,1
14896.0,205,43,468.77000000000004,1,3,2,6,2
14897.0,8,55,1366.38,4,3,3,10,1
14898.0,23,119,1228.32,3,4,3,10,1
14901.0,11,98,1414.99,4,3,3,10,1
14902.0,21,24,314.11,3,2,2,7,1
14903.0,21,364,2744.48,3,4,4,11,1
14904.0,2,69,1025.44,4,3,3,10,1
14905.0,154,18,599.9,1,2,2,5,2
14907.0,3,168,3478.85,4,4,4,12,1
14908.0,74,9,277.8,2,1,1,4,4
14910.0,3,35,389.86,4,2,2,8,1
14911.0,1,5903,132572.62,4,4,4,12,1
14912.0,17,28,841.52,4,2,3,9,1
14913.0,36,87,1227.43,3,3,3,9,1
14915.0,86,13,258.83,2,1,1,4,4
14916.0,71,79,1264.84,2,3,3,8,4
14918.0,116,45,1610.15,2,3,3,8,4
14920.0,213,57,977.77,1,3,3,7,2
14921.0,30,78,1316.07,3,3,3,9,1
14923.0,51,44,749.1,2,3,3,8,4
14924.0,246,10,310.05,1,1,2,4,3
14929.0,32,11,223.88,3,1,1,5,1
14930.0,109,128,2372.86,2,4,4,10,4
14931.0,5,42,964.6800000000001,4,2,3,9,1
14932.0,366,17,363.53,1,1,2,4,3
14934.0,73,88,1888.84,2,3,4,9,4
14935.0,297,10,1784.71,1,1,4,6,3
14936.0,9,366,8117.42,4,4,4,12,1
14937.0,57,35,1617.63,2,2,4,8,4
14944.0,30,172,5842.95,3,4,4,11,1
14946.0,14,3,100.9,4,1,1,6,1
14947.0,72,14,290.82,2,1,1,4,4
14948.0,23,64,1066.57,3,3,3,9,1
14950.0,9,20,361.25,4,2,2,8,1
14951.0,79,20,311.69,2,2,2,6,4
14952.0,46,149,7912.79,3,4,4,11,1
14953.0,25,55,289.82,3,3,1,7,1
14954.0,12,85,336.17,4,3,2,9,1
14957.0,253,12,58.49,1,1,1,3,3
14958.0,147,42,499.68,1,2,2,5,2
14959.0,59,61,684.97,2,3,3,8,4
14960.0,8,27,221.27,4,2,1,7,1
14961.0,11,317,7006.58,4,4,4,12,1
14962.0,271,5,126.7,1,1,1,3,3
14963.0,10,198,1487.8,4,4,3,11,1
14964.0,247,13,206.21,1,1,1,3,3
14965.0,96,83,599.0,2,3,2,7,4
14966.0,15,38,191.32,4,2,1,7,1
14967.0,50,6,463.8,3,1,2,6,4
14968.0,30,37,147.59,3,2,1,6,1
14970.0,68,34,1592.06,2,2,3,7,4
14971.0,35,160,1116.57,3,4,3,10,1
14972.0,128,18,114.77,2,2,1,5,4
14973.0,107,32,1314.45,2,2,3,7,4
14974.0,37,21,114.39,3,2,1,6,1
14975.0,57,11,279.94,2,1,1,4,4
14976.0,57,73,765.86,2,3,3,8,4
14978.0,72,216,1931.42,2,4,4,10,4
14981.0,246,8,102.12,1,1,1,3,3
14984.0,19,41,213.27,3,2,1,6,1
14985.0,198,87,296.75,1,3,2,6,2
14987.0,16,4,326.4,4,1,2,7,1
14988.0,212,40,334.54,1,2,2,5,2
14995.0,39,61,233.23000000000002,3,3,1,7,1
14997.0,46,27,540.98,3,2,2,7,1
14998.0,170,75,429.87,1,3,2,6,2
15000.0,48,77,490.52,3,3,2,8,1
15002.0,116,115,1641.76,2,4,4,10,4
15004.0,147,158,1246.32,1,4,3,8,2
15005.0,16,1160,6180.49,4,4,4,12,1
15006.0,51,144,502.09,2,4,2,8,4
15007.0,159,12,156.91,1,1,1,3,2
15009.0,12,182,1261.78,4,4,3,11,1
15010.0,36,20,308.94,3,2,2,7,1
15012.0,54,128,423.04,2,4,2,8,4
15014.0,43,35,260.17,3,2,1,6,1
15016.0,173,20,170.04,1,2,1,4,2
15017.0,34,20,125.58,3,2,1,6,1
15018.0,39,32,456.26,3,2,2,7,1
15019.0,267,70,266.0,1,3,1,5,3
15021.0,9,479,1872.28,4,4,4,12,1
15022.0,12,135,905.04,4,4,3,11,1
15023.0,3,563,6763.16,4,4,4,12,1
15024.0,10,155,1661.33,4,4,4,12,1
15025.0,33,72,377.01,3,3,2,8,1
15026.0,80,61,469.0,2,3,2,7,4
15027.0,31,37,1051.95,3,2,3,8,1
15028.0,8,48,627.13,4,3,2,9,1
15030.0,72,7,518.28,2,1,2,5,4
15031.0,4,111,668.14,4,4,3,11,1
15032.0,256,55,4464.1,1,3,4,8,3
15033.0,5,513,2571.02,4,4,4,12,1
15034.0,16,400,4277.66,4,4,4,12,1
15035.0,90,27,252.73000000000002,2,2,1,5,4
15036.0,72,127,465.55,2,4,2,8,4
15038.0,43,133,665.59,3,4,3,10,1
15039.0,10,1508,19786.44,4,4,4,12,1
15041.0,170,67,180.35,1,3,1,5,2
15042.0,199,5,135.93,1,1,1,3,2
15043.0,31,3,537.0,3,1,2,6,1
15044.0,19,461,7629.38,3,4,4,11,1
15045.0,152,13,633.66,1,1,2,4,2
15046.0,9,207,5064.01,4,4,4,12,1
15047.0,270,22,343.62,1,2,2,5,3
15048.0,65,98,380.57,2,3,2,7,4
15049.0,274,3,121.17000000000002,1,1,1,3,3
15050.0,25,80,1727.17,3,3,4,10,1
15051.0,23,143,1391.61,3,4,3,10,1
15052.0,319,30,215.78,1,2,1,4,3
15053.0,5,71,697.79,4,3,3,10,1
15054.0,12,114,302.1,4,4,2,10,1
15057.0,275,25,1489.5,1,2,3,6,3
15058.0,25,276,2124.9900000000002,3,4,4,11,1
15059.0,41,239,1325.82,3,4,3,10,1
15060.0,8,121,303.09,4,4,2,10,1
15061.0,4,410,54228.74,4,4,4,12,1
15062.0,71,57,987.86,2,3,3,8,4
15063.0,213,5,370.79999999999995,1,1,2,4,2
15065.0,38,158,3135.98,3,4,4,11,1
15066.0,32,53,760.59,3,3,3,9,1
15067.0,78,82,1744.76,2,3,4,9,4
15068.0,46,104,553.36,3,4,2,9,1
15069.0,179,70,1109.53,1,3,3,7,2
15070.0,373,1,106.2,1,1,1,3,3
15071.0,94,26,982.07,2,2,3,7,4
15073.0,10,76,612.43,4,3,2,9,1
15074.0,105,42,748.87,2,2,3,7,4
15075.0,78,27,773.03,2,2,3,7,4
15076.0,173,49,880.85,1,3,3,7,2
15078.0,7,451,9623.35,4,4,4,12,1
15079.0,213,48,893.66,1,3,3,7,2
15081.0,22,35,487.35,3,2,2,7,1
15083.0,257,5,88.2,1,1,1,3,3
15087.0,282,15,306.94,1,1,2,4,3
15088.0,21,60,1140.27,3,3,3,9,1
15089.0,10,145,2420.84,4,4,4,12,1
15090.0,308,23,381.32,1,2,2,5,3
15091.0,54,31,476.96,2,2,2,6,4
15092.0,215,26,457.81,1,2,2,5,2
15093.0,18,112,4410.14,3,4,4,11,1
15095.0,104,49,1364.7,2,3,3,8,4
15096.0,43,11,219.39000000000001,3,1,1,5,1
15097.0,4,25,248.08,4,2,1,7,1
15098.0,182,5,649.5,1,1,3,5,2
15099.0,84,23,410.48,2,2,2,6,4
15100.0,330,6,635.1,1,1,2,4,3
15101.0,9,9,310.03,4,1,2,7,1
15103.0,31,35,703.36,3,2,3,8,1
15104.0,167,71,1002.54,1,3,3,7,2
15105.0,18,101,2298.93,3,3,4,10,1
15106.0,18,102,1407.73,3,3,3,9,1
15107.0,311,20,247.66,1,2,1,4,3
15108.0,142,61,1291.75,2,3,3,8,2
15109.0,241,31,463.75,1,2,2,5,2
15110.0,24,40,970.25,3,2,3,8,1
15111.0,29,84,1567.48,3,3,3,9,1
15113.0,10,101,3439.41,4,3,4,11,1
15114.0,30,197,2760.56,3,4,4,11,1
15115.0,18,21,340.11,3,2,2,7,1
15116.0,18,45,1352.75,3,3,3,9,1
15117.0,15,80,1550.13,4,3,3,10,1
15118.0,134,1,244.8,2,1,1,4,2
15119.0,246,14,266.4,1,1,1,3,3
15120.0,130,22,343.82,2,2,2,6,4
15121.0,50,28,457.72,3,2,2,7,4
15122.0,85,87,1612.13,2,3,4,9,4
15123.0,7,106,2199.31,4,4,4,12,1
15124.0,23,15,184.19,3,1,1,5,1
15125.0,25,140,11117.05,3,4,4,11,1
15127.0,66,16,406.53,2,1,2,5,4
15128.0,60,111,1419.54,2,4,3,9,4
15129.0,50,84,3447.4,3,3,4,10,4
15130.0,170,22,330.11,1,2,2,5,2
15132.0,18,52,977.9300000000001,3,3,3,9,1
15133.0,128,29,982.42,2,2,3,7,4
15134.0,15,73,1387.99,4,3,3,10,1
15135.0,233,10,127.15,1,1,1,3,2
15136.0,3,69,1282.45,4,3,3,10,1
15139.0,240,13,178.96,1,1,1,3,2
15140.0,52,81,2350.0,2,3,4,9,4
15142.0,46,26,498.74,3,2,2,7,1
15143.0,226,14,259.45,1,1,1,3,2
15144.0,8,218,6530.04,4,4,4,12,1
15145.0,4,67,1194.73,4,3,3,10,1
15146.0,165,95,1313.66,1,3,3,7,2
15147.0,219,29,608.65,1,2,2,5,2
15148.0,11,20,301.29,4,2,2,8,1
15149.0,134,23,520.8000000000001,2,2,2,6,2
15150.0,17,344,5303.97,4,4,4,12,1
15152.0,10,278,4684.24,4,4,4,12,1
15153.0,31,22,329.25,3,2,2,7,1
15154.0,74,92,240.27,2,3,1,6,4
15156.0,1,55,961.49,4,3,3,10,1
15157.0,4,133,1869.5,4,4,4,12,1
15158.0,45,7,401.40000000000003,3,1,2,6,1
15159.0,2,720,18573.68,4,4,4,12,1
15160.0,357,4,158.16,1,1,1,3,3
15163.0,18,29,304.47,3,2,2,7,1
15164.0,69,103,843.05,2,4,3,9,4
15165.0,373,27,487.75,1,2,2,5,3
15167.0,321,41,163.0,1,2,1,4,3
15168.0,26,5,106.56,3,1,1,5,1
15171.0,325,7,1034.5,1,1,3,5,3
15172.0,9,110,1624.05,4,4,4,12,1
15174.0,323,11,135.75,1,1,1,3,3
15175.0,72,23,224.14,2,2,1,5,4
15178.0,260,3,40.5,1,1,1,3,3
15179.0,18,95,2186.2,3,3,4,10,1
15180.0,367,6,87.5,1,1,1,3,3
15181.0,66,18,680.28,2,2,3,7,4
15182.0,154,29,622.85,1,2,2,5,2
15184.0,29,63,406.76,3,3,2,8,1
15185.0,70,21,310.62,2,2,2,6,4
15186.0,14,19,411.41,4,2,2,8,1
15187.0,2,93,4670.08,4,3,4,11,1
15189.0,1,232,15802.14,4,4,4,12,1
15192.0,120,51,1044.32,2,3,3,8,4
15193.0,61,19,499.32,2,2,2,6,4
15194.0,3,326,7521.17,4,4,4,12,1
15195.0,3,1,3861.0,4,1,4,9,1
15197.0,9,36,656.44,4,2,3,9,1
15198.0,92,10,193.64,2,1,1,4,4
15199.0,59,13,1268.7,2,1,3,6,4
15201.0,79,97,927.84,2,3,3,8,4
15203.0,26,142,1827.8,3,4,4,11,1
15204.0,357,9,316.58,1,1,2,4,3
15205.0,85,38,648.8299999999999,2,2,3,7,4
15206.0,10,9,420.29999999999995,4,1,2,7,1
15208.0,1,43,867.62,4,3,3,10,1
15210.0,225,20,331.18,1,2,2,5,2
15211.0,60,52,894.4100000000001,2,3,3,8,4
15212.0,239,7,88.94999999999999,1,1,1,3,2
15213.0,319,25,325.05,1,2,2,5,3
15214.0,2,110,1661.44,4,4,4,12,1
15215.0,45,43,615.99,3,3,2,8,1
15216.0,88,2,96.6,2,1,1,4,4
15218.0,11,166,5756.89,4,4,4,12,1
15219.0,176,9,305.75,1,1,2,4,2
15220.0,52,119,1758.92,2,4,4,10,4
15221.0,366,11,114.1,1,1,1,3,3
15222.0,319,5,585.0,1,1,2,4,3
15223.0,226,32,454.90000000000003,1,2,2,5,2
15224.0,358,16,310.48,1,1,2,4,3
15225.0,234,23,409.40000000000003,1,2,2,5,2
15226.0,311,8,154.41,1,1,1,3,3
15227.0,37,58,1219.4,3,3,3,9,1
15228.0,66,126,3376.96,2,4,4,10,4
15230.0,239,23,429.6,1,2,2,5,2
15232.0,113,31,612.06,2,2,2,6,4
15234.0,277,14,197.0,1,1,1,3,3
15235.0,218,143,2247.51,1,4,4,9,2
15236.0,299,15,321.05,1,1,2,4,3
15237.0,2,99,1412.32,4,3,3,10,1
15238.0,29,52,1056.54,3,3,3,9,1
15239.0,10,52,764.34,4,3,3,10,1
15240.0,45,83,1685.57,3,3,4,10,1
15241.0,67,111,1738.59,2,4,4,10,4
15243.0,74,22,316.68,2,2,2,6,4
15244.0,65,34,631.57,2,2,2,6,4
15245.0,134,89,2515.84,2,3,4,9,2
15246.0,238,33,514.15,1,2,2,5,2
15247.0,122,6,356.0,2,1,2,5,4
15249.0,32,358,6657.36,3,4,4,11,1
15251.0,9,121,10327.11,4,4,4,12,1
15252.0,36,44,740.78,3,3,3,9,1
15253.0,16,55,915.3,4,3,3,10,1
15254.0,127,18,300.36,2,2,2,6,4
15255.0,67,47,890.85,2,3,3,8,4
15256.0,149,6,98.45,1,1,1,3,2
15257.0,281,8,232.14999999999998,1,1,1,3,3
15258.0,169,34,623.16,1,2,2,5,2
15260.0,100,78,1780.77,2,3,4,9,4
15261.0,135,19,254.82,2,2,1,5,2
15262.0,324,10,178.95000000000002,1,1,1,3,3
15263.0,107,12,156.51,2,1,1,4,4
15264.0,64,23,393.74,2,2,2,6,4
15265.0,151,82,1506.1200000000001,1,3,3,7,2
15266.0,338,6,119.3,1,1,1,3,3
15267.0,22,11,1717.36,3,1,4,8,1
15269.0,24,2,408.8,3,1,2,6,1
15270.0,16,48,2298.2,4,3,4,11,1
15271.0,7,275,2485.82,4,4,4,12,1
15272.0,57,63,721.94,2,3,3,8,4
15274.0,4,47,716.57,4,3,3,10,1
15275.0,31,42,609.19,3,2,2,7,1
15276.0,66,52,135.31,2,3,1,6,4
15277.0,47,12,255.89999999999998,3,1,1,5,1
15279.0,355,21,277.40999999999997,1,2,1,4,3
15280.0,172,16,113.12,1,1,1,3,2
15281.0,59,150,2239.9500000000003,2,4,4,10,4
15286.0,50,3,240.55,3,1,1,5,4
15287.0,22,21,485.24,3,2,2,7,1
15288.0,43,88,2306.52,3,3,4,10,1
15289.0,29,59,935.1,3,3,3,9,1
15290.0,5,212,7803.7699999999995,4,4,4,12,1
15291.0,26,109,4596.51,3,4,4,11,1
15292.0,201,25,180.94,1,2,1,4,2
15296.0,44,200,3610.31,3,4,4,11,1
15297.0,10,41,635.04,4,2,2,8,1
15298.0,2,194,3774.1,4,4,4,12,1
15299.0,67,12,3787.09,2,1,4,7,4
15300.0,64,28,496.44,2,2,2,6,4
15301.0,51,247,5028.12,2,4,4,10,4
15303.0,290,31,574.02,1,2,2,5,3
15304.0,61,26,680.3,2,2,3,7,4
15306.0,64,58,1174.35,2,3,3,8,4
15307.0,96,12,205.3,2,1,1,4,4
15308.0,271,21,302.27,1,2,2,5,3
15311.0,1,2491,59419.340000000004,4,4,4,12,1
15312.0,75,48,921.1,2,3,3,8,4
15313.0,110,1,52.0,2,1,1,4,4
15314.0,199,24,327.97,1,2,2,5,2
15315.0,64,38,551.54,2,2,2,6,4
15316.0,327,1,165.0,1,1,1,3,3
15318.0,4,33,312.62,4,2,2,8,1
15319.0,284,16,204.5,1,1,1,3,3
15320.0,44,36,267.13,3,2,1,6,1
15321.0,49,106,2650.73,3,4,4,11,4
15322.0,64,49,602.97,2,3,2,7,4
15325.0,104,49,162.29,2,3,1,6,4
15326.0,334,29,311.71,1,2,2,5,3
15327.0,53,10,208.75,2,1,1,4,4
15329.0,35,62,1005.5,3,3,3,9,1
15330.0,32,13,714.96,3,1,3,7,1
15332.0,366,35,1661.06,1,2,4,7,3
15333.0,208,16,1028.56,1,1,3,5,2
15334.0,157,99,351.67,1,3,2,6,2
15335.0,54,36,173.97,2,2,1,5,4
15339.0,66,88,557.57,2,3,2,7,4
15341.0,81,17,2020.52,2,1,4,7,4
15342.0,116,26,391.76,2,2,2,6,4
15343.0,87,21,364.5,2,2,2,6,4
15344.0,1,32,476.58,4,2,2,8,1
15345.0,35,23,367.69,3,2,2,7,1
15346.0,333,17,252.42000000000002,1,1,1,3,3
15347.0,366,5,201.60000000000002,1,1,1,3,3
15348.0,72,9,158.04,2,1,1,4,4
15349.0,158,72,473.81,1,3,2,6,2
15350.0,373,5,115.65,1,1,1,3,3
15351.0,12,233,1862.14,4,4,4,12,1
15353.0,255,63,777.02,1,3,3,7,3
15355.0,29,14,277.05,3,1,1,5,1
15356.0,31,519,2766.5,3,4,4,11,1
15358.0,5,561,8234.8,4,4,4,12,1
15360.0,40,13,427.93,3,1,2,6,1
15361.0,362,7,418.92,1,1,2,4,3
15363.0,241,17,318.05,1,1,2,4,2
15364.0,96,29,913.19,2,2,3,7,4
15365.0,26,151,1330.45,3,4,3,10,1
15366.0,75,44,602.51,2,3,2,7,4
15367.0,57,96,1867.69,2,3,4,9,4
15368.0,21,4,446.94000000000005,3,1,2,6,1
15369.0,144,1,-1592.49,1,1,1,3,2
15370.0,41,95,2360.55,3,3,4,10,1
15372.0,137,27,2007.3999999999999,2,2,4,8,2
15373.0,8,137,2213.11,4,4,4,12,1
15374.0,129,3,168.0,2,1,1,4,4
15376.0,40,117,1233.3600000000001,3,4,3,10,1
15379.0,169,196,3631.8900000000003,1,4,4,9,2
15380.0,9,37,1682.3600000000001,4,2,4,10,1
15381.0,214,8,596.85,1,1,2,4,2
15382.0,15,306,5927.86,4,4,4,12,1
15384.0,170,43,635.76,1,3,2,6,2
15385.0,40,12,316.88,3,1,2,6,1
15386.0,186,31,394.14,1,2,2,5,2
15388.0,270,10,140.54,1,1,1,3,3
15389.0,172,1,500.0,1,1,2,4,2
15392.0,5,85,1515.73,4,3,3,10,1
15393.0,16,12,231.86,4,1,1,6,1
15394.0,10,85,2183.54,4,3,4,11,1
15395.0,326,7,107.45,1,1,1,3,3
15396.0,113,14,288.18,2,1,1,4,4
15397.0,290,6,94.0,1,1,1,3,3
15398.0,16,74,1339.63,4,3,3,10,1
15399.0,1,50,815.77,4,3,3,10,1
15400.0,92,13,666.7,2,1,3,6,4
15402.0,149,42,626.77,1,2,2,5,2
15405.0,189,8,349.1,1,1,2,4,2
15406.0,18,58,426.61,3,3,2,8,1
15407.0,34,153,1056.44,3,4,3,10,1
15408.0,264,34,267.18,1,2,1,4,3
15410.0,84,122,3450.84,2,4,4,10,4
15411.0,26,100,1346.38,3,3,3,9,1
15412.0,171,10,190.53,1,1,1,3,2
15414.0,10,39,774.9000000000001,4,2,3,9,1
15415.0,313,48,572.8100000000001,1,3,2,6,3
15416.0,65,193,3974.37,2,4,4,10,4
15417.0,85,28,508.8,2,2,2,6,4
15419.0,25,8,135.86,3,1,1,5,1
15421.0,59,53,950.36,2,3,3,8,4
15422.0,323,6,97.7,1,1,1,3,3
15423.0,38,2,43.5,3,1,1,5,1
15424.0,254,17,383.34,1,1,2,4,3
15426.0,19,300,1429.9,3,4,3,10,1
15427.0,33,306,1483.14,3,4,3,10,1
15428.0,15,6,93.78,4,1,1,6,1
15429.0,27,83,364.90000000000003,3,3,2,8,1
15432.0,23,10,171.19,3,1,1,5,1
15433.0,79,53,417.87,2,3,2,7,4
15434.0,8,59,997.48,4,3,3,10,1
15435.0,22,29,149.29,3,2,1,6,1
15436.0,12,329,1122.53,4,4,3,11,1
15437.0,262,45,200.16,1,3,1,5,3
15438.0,131,25,156.57999999999998,2,2,1,5,4
15440.0,55,62,383.68,2,3,2,7,4
15442.0,249,2,594.0,1,1,2,4,3
15443.0,2,385,3212.16,4,4,4,12,1
15444.0,9,219,1418.26,4,4,3,11,1
15445.0,264,5,113.5,1,1,1,3,3
15447.0,331,9,155.17,1,1,1,3,3
15448.0,313,28,494.64,1,2,2,5,3
15449.0,26,62,971.22,3,3,3,9,1
15450.0,30,30,429.84,3,2,2,7,1
15452.0,30,58,538.73,3,3,2,8,1
15453.0,2,286,1388.37,4,4,3,11,1
15454.0,362,25,179.1,1,2,1,4,3
15456.0,283,60,447.22,1,3,2,6,3
15457.0,262,58,237.07,1,3,1,5,3
15458.0,25,7,161.64,3,1,1,5,1
15460.0,354,58,216.76,1,3,1,5,3
15462.0,94,11,234.6,2,1,1,4,4
15463.0,29,7,126.14,3,1,1,5,1
15464.0,338,157,1048.85,1,4,3,8,3
15465.0,20,104,6945.0199999999995,3,4,4,11,1
15466.0,85,57,334.53,2,3,2,7,4
15467.0,9,53,511.88,4,3,2,9,1
15468.0,35,29,438.46,3,2,2,7,1
15469.0,43,27,504.5,3,2,2,7,1
15471.0,2,77,469.48,4,3,2,9,1
15472.0,113,76,371.56,2,3,2,7,4
15473.0,14,14,1465.2,4,1,3,8,1
15475.0,77,29,454.10999999999996,2,2,2,6,4
15478.0,40,46,1441.42,3,3,3,9,1
15480.0,116,45,905.5,2,3,3,8,4
15482.0,16,127,6568.72,4,4,4,12,1
15483.0,161,88,233.81,1,3,1,5,2
15484.0,1,189,3563.11,4,4,4,12,1
15485.0,30,86,2575.0,3,3,4,10,1
15488.0,93,2,91.32000000000001,2,1,1,4,4
15489.0,23,55,1090.03,3,3,3,9,1
15491.0,95,155,3090.85,2,4,4,10,4
15492.0,28,35,659.4599999999999,3,2,3,8,1
15493.0,33,299,1967.25,3,4,4,11,1
15494.0,21,125,1299.23,3,4,3,10,1
15497.0,18,16,1259.7,3,1,3,7,1
15498.0,1,523,12396.46,4,4,4,12,1
15500.0,8,68,1131.56,4,3,3,10,1
15502.0,16,252,5541.46,4,4,4,12,1
15503.0,363,70,147.09,1,3,1,5,3
15504.0,81,13,52.83,2,1,1,4,4
15505.0,53,99,3497.14,2,3,4,9,4
15506.0,23,164,979.26,3,4,3,10,1
15507.0,172,46,492.36,1,3,2,6,2
15508.0,189,92,1000.27,1,3,3,7,2
15510.0,331,1,250.0,1,1,1,3,3
